order_id,order_date,category,product,unit_price,quantity,revenue,discount_pct,region,sales_channel,payment_method,customer_age,customer_rating,order_month,order_year,day_of_week
ORD101623,2024-01-27,Sports,Tent,129.0,2,258.0,0.0,South,Online,Wallet,46.0,5.0,2024-01,2024,Saturday
ORD103583,2024-01-28,Home & Kitchen,Vacuum,134.1,3,402.3,0.1,West,In-Store,Debit Card,22.0,4.0,2024-01,2024,Sunday
ORD102659,2024-01-28,Home & Kitchen,Cookware Set,129.0,3,387.0,0.0,Central,Online,Cash,38.0,5.0,2024-01,2024,Sunday
ORD103831,2024-01-28,Sports,Running Shoes,79.0,3,237.0,0.0,South,Online,Credit Card,40.0,4.0,2024-01,2024,Sunday
ORD103561,2024-01-28,Sports,Tent,103.2,2,206.4,0.2,South,Online,Credit Card,29.0,3.0,2024-01,2024,Sunday
ORD102529,2024-01-28,Sports,Yoga Mat,23.75,3,71.25,0.05,Central,Online,Cash,33.0,4.0,2024-01,2024,Sunday
ORD104457,2024-01-28,Sports,Yoga Mat,25.0,1,25.0,0.0,South,Online,Credit Card,39.0,5.0,2024-01,2024,Sunday
ORD102674,2024-01-28,Sports,Dumbbells,45.0,4,180.0,0.0,Central,Online,UPI,37.0,4.0,2024-01,2024,Sunday
ORD102149,2024-01-29,Beauty,Sunscreen,16.0,1,16.0,0.0,Central,Online,Debit Card,53.0,4.0,2024-01,2024,Monday
ORD104806,2024-01-29,Beauty,Perfume,61.75,1,61.75,0.05,Central,In-Store,Debit Card,46.0,3.0,2024-01,2024,Monday
ORD104427,2024-01-29,Sports,Dumbbells,40.5,1,40.5,0.1,West,Online,Credit Card,18.0,3.0,2024-01,2024,Monday
ORD100092,2024-01-29,Beauty,Perfume,58.5,1,58.5,0.1,West,In-Store,Credit Card,22.0,5.0,2024-01,2024,Monday
ORD104407,2024-01-29,Home & Kitchen,Blender,37.05,4,148.2,0.05,South,In-Store,Wallet,56.0,1.0,2024-01,2024,Monday
ORD102310,2024-01-29,Sports,Tent,122.55,1,122.55,0.05,East,In-Store,UPI,33.0,2.0,2024-01,2024,Monday
ORD101562,2024-01-29,Electronics,Headphones,49.0,1,49.0,0.0,South,Online,Credit Card,18.0,4.0,2024-01,2024,Monday
ORD103261,2024-01-29,Sports,Bicycle,349.0,1,349.0,0.0,East,Online,UPI,53.0,4.0,2024-01,2024,Monday
ORD100042,2024-01-29,Home & Kitchen,Vacuum,119.2,1,119.2,0.2,North,In-Store,Credit Card,36.0,4.0,2024-01,2024,Monday
ORD104313,2024-01-29,Apparel,T-Shirt,12.75,1,12.75,0.15,Central,Online,UPI,28.0,4.0,2024-01,2024,Monday
ORD102851,2024-01-30,Electronics,Smartphone,699.0,1,699.0,0.0,East,Online,Debit Card,41.0,2.0,2024-01,2024,Tuesday
ORD103033,2024-01-30,Beauty,Moisturizer,22.0,1,22.0,0.0,South,Online,Credit Card,18.0,3.0,2024-01,2024,Tuesday
ORD103384,2024-01-30,Sports,Bicycle,349.0,2,698.0,0.0,East,In-Store,Cash,38.0,1.0,2024-01,2024,Tuesday
ORD102923,2024-01-30,Apparel,Sneakers,55.25,1,55.25,0.15,West,In-Store,Wallet,60.0,5.0,2024-01,2024,Tuesday
ORD103319,2024-01-30,Home & Kitchen,Blender,39.0,1,39.0,0.0,West,Online,Credit Card,46.0,4.0,2024-01,2024,Tuesday
ORD101234,2024-01-31,Electronics,Headphones,44.1,1,44.1,0.1,North,Online,Credit Card,25.0,5.0,2024-01,2024,Wednesday
ORD102536,2024-01-31,Apparel,T-Shirt,13.5,3,40.5,0.1,Central,Online,Debit Card,32.0,3.0,2024-01,2024,Wednesday
ORD103019,2024-01-31,Electronics,Smartphone,664.05,5,3320.25,0.05,West,In-Store,Wallet,29.0,4.0,2024-01,2024,Wednesday
ORD104889,2024-01-31,Home & Kitchen,Cookware Set,122.55,3,367.65,0.05,West,Online,Debit Card,18.0,5.0,2024-01,2024,Wednesday
ORD101649,2024-01-31,Beauty,Lipstick,18.0,3,54.0,0.0,West,In-Store,Debit Card,45.0,2.0,2024-01,2024,Wednesday
ORD104142,2024-01-31,Apparel,Dress,55.0,1,55.0,0.0,South,In-Store,Credit Card,18.0,5.0,2024-01,2024,Wednesday
ORD102861,2024-01-31,Apparel,Jeans,42.75,1,42.75,0.05,South,Online,Credit Card,38.0,4.0,2024-01,2024,Wednesday
ORD100414,2024-01-31,Apparel,Jacket,84.55,1,84.55,0.05,South,Online,Debit Card,26.0,5.0,2024-01,2024,Wednesday
ORD101781,2024-01-31,Sports,Tent,109.65,1,109.65,0.15,North,Online,Wallet,34.0,4.0,2024-01,2024,Wednesday
ORD104469,2024-01-31,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,UPI,18.0,1.0,2024-01,2024,Wednesday
ORD102544,2024-02-01,Home & Kitchen,Air Fryer,80.1,1,80.1,0.1,South,In-Store,Credit Card,18.0,4.0,2024-02,2024,Thursday
ORD102038,2024-02-01,Beauty,Perfume,65.0,2,130.0,0.0,West,Online,Wallet,28.0,5.0,2024-02,2024,Thursday
ORD104590,2024-02-01,Electronics,Headphones,49.0,1,49.0,0.0,West,Online,Credit Card,18.0,3.0,2024-02,2024,Thursday
ORD102955,2024-02-01,Beauty,Sunscreen,15.2,2,30.4,0.05,North,Online,UPI,46.0,5.0,2024-02,2024,Thursday
ORD101428,2024-02-01,Sports,Yoga Mat,25.0,1,25.0,0.0,Central,Online,Debit Card,37.0,5.0,2024-02,2024,Thursday
ORD101988,2024-02-01,Beauty,Lipstick,16.2,1,16.2,0.1,West,In-Store,UPI,52.0,5.0,2024-02,2024,Thursday
ORD100561,2024-02-01,Electronics,Smartphone,699.0,1,699.0,0.0,West,In-Store,Credit Card,37.0,4.0,2024-02,2024,Thursday
ORD104610,2024-02-02,Electronics,Laptop,999.0,1,999.0,0.0,North,Online,Credit Card,54.0,5.0,2024-02,2024,Friday
ORD103668,2024-02-02,Home & Kitchen,Vacuum,141.55,1,141.55,0.05,South,In-Store,Cash,19.0,4.0,2024-02,2024,Friday
ORD100572,2024-02-03,Apparel,Jeans,42.75,1,42.75,0.05,East,In-Store,Credit Card,22.0,5.0,2024-02,2024,Saturday
ORD102906,2024-02-03,Apparel,Jacket,80.1,1,80.1,0.1,South,Online,UPI,29.0,1.0,2024-02,2024,Saturday
ORD103331,2024-02-03,Apparel,Jacket,84.55,3,253.65,0.05,South,Online,Credit Card,20.0,5.0,2024-02,2024,Saturday
ORD101655,2024-02-03,Sports,Bicycle,331.55,1,331.55,0.05,North,In-Store,UPI,49.0,4.0,2024-02,2024,Saturday
ORD101462,2024-02-03,Home & Kitchen,Cookware Set,109.65,1,109.65,0.15,North,In-Store,Debit Card,23.0,3.0,2024-02,2024,Saturday
ORD104755,2024-02-04,Beauty,Sunscreen,16.0,1,16.0,0.0,Central,Online,Credit Card,46.0,4.0,2024-02,2024,Sunday
ORD103211,2024-02-04,Beauty,Sunscreen,16.0,1,16.0,0.0,East,Online,Credit Card,38.0,5.0,2024-02,2024,Sunday
ORD100837,2024-02-04,Sports,Dumbbells,45.0,3,135.0,0.0,East,Online,Debit Card,36.0,5.0,2024-02,2024,Sunday
ORD103306,2024-02-04,Home & Kitchen,Blender,39.0,2,78.0,0.0,North,In-Store,Debit Card,18.0,1.0,2024-02,2024,Sunday
ORD101581,2024-02-04,Beauty,Sunscreen,16.0,1,16.0,0.0,South,Online,UPI,52.0,5.0,2024-02,2024,Sunday
ORD104684,2024-02-04,Electronics,Tablet,349.0,1,349.0,0.0,North,In-Store,Credit Card,41.0,5.0,2024-02,2024,Sunday
ORD104079,2024-02-04,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,East,Online,Credit Card,23.0,3.0,2024-02,2024,Sunday
ORD100435,2024-02-04,Sports,Tent,129.0,1,129.0,0.0,East,Online,Credit Card,24.0,5.0,2024-02,2024,Sunday
ORD103837,2024-02-04,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,North,In-Store,Cash,35.0,4.0,2024-02,2024,Sunday
ORD103185,2024-02-05,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,UPI,35.0,4.0,2024-02,2024,Monday
ORD100010,2024-02-05,Apparel,Dress,55.0,1,55.0,0.0,West,In-Store,Cash,44.0,5.0,2024-02,2024,Monday
ORD104451,2024-02-05,Electronics,Smartwatch,179.1,1,179.1,0.1,North,In-Store,Credit Card,32.0,4.0,2024-02,2024,Monday
ORD102101,2024-02-05,Electronics,Headphones,49.0,2,98.0,0.0,Central,In-Store,Cash,22.0,5.0,2024-02,2024,Monday
ORD104102,2024-02-05,Apparel,Jeans,45.0,2,90.0,0.0,Central,Online,Credit Card,27.0,5.0,2024-02,2024,Monday
ORD101311,2024-02-05,Beauty,Shampoo,12.0,1,12.0,0.0,North,Online,Debit Card,36.0,5.0,2024-02,2024,Monday
ORD104565,2024-02-05,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,West,Online,Debit Card,33.0,4.0,2024-02,2024,Monday
ORD101829,2024-02-06,Beauty,Moisturizer,17.6,1,17.6,0.2,West,Online,Credit Card,48.0,4.0,2024-02,2024,Tuesday
ORD104386,2024-02-06,Home & Kitchen,Coffee Maker,50.15,1,50.15,0.15,Central,In-Store,Credit Card,28.0,4.0,2024-02,2024,Tuesday
ORD100591,2024-02-06,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,West,In-Store,Debit Card,36.0,3.0,2024-02,2024,Tuesday
ORD102925,2024-02-06,Apparel,Jeans,45.0,1,45.0,0.0,South,Online,Credit Card,33.0,4.0,2024-02,2024,Tuesday
ORD102865,2024-02-06,Home & Kitchen,Air Fryer,89.0,2,178.0,0.0,East,Online,Credit Card,22.0,3.0,2024-02,2024,Tuesday
ORD101966,2024-02-06,Apparel,Sneakers,61.75,2,123.5,0.05,North,In-Store,UPI,36.0,4.0,2024-02,2024,Tuesday
ORD103535,2024-02-06,Electronics,Headphones,41.65,1,41.65,0.15,South,Online,Debit Card,18.0,3.0,2024-02,2024,Tuesday
ORD100856,2024-02-06,Electronics,Tablet,349.0,1,349.0,0.0,North,In-Store,Debit Card,23.0,4.0,2024-02,2024,Tuesday
ORD102394,2024-02-07,Apparel,T-Shirt,15.0,1,15.0,0.0,West,Online,UPI,27.0,5.0,2024-02,2024,Wednesday
ORD103056,2024-02-07,Home & Kitchen,Cookware Set,116.1,1,116.1,0.1,West,In-Store,Debit Card,22.0,4.0,2024-02,2024,Wednesday
ORD102768,2024-02-07,Sports,Dumbbells,45.0,1,45.0,0.0,Central,In-Store,Debit Card,27.0,3.0,2024-02,2024,Wednesday
ORD101279,2024-02-07,Apparel,Sneakers,52.0,2,104.0,0.2,North,Online,Debit Card,34.0,5.0,2024-02,2024,Wednesday
ORD102238,2024-02-07,Apparel,T-Shirt,14.25,3,42.75,0.05,West,Online,UPI,33.0,5.0,2024-02,2024,Wednesday
ORD100184,2024-02-07,Sports,Dumbbells,45.0,2,90.0,0.0,West,Online,Cash,55.0,3.0,2024-02,2024,Wednesday
ORD102708,2024-02-08,Apparel,Sneakers,65.0,1,65.0,0.0,West,In-Store,UPI,26.0,5.0,2024-02,2024,Thursday
ORD101801,2024-02-08,Electronics,Laptop,999.0,1,999.0,0.0,South,Online,Credit Card,37.0,4.0,2024-02,2024,Thursday
ORD100971,2024-02-08,Sports,Running Shoes,75.05,3,225.15,0.05,Central,Online,Wallet,18.0,4.0,2024-02,2024,Thursday
ORD101108,2024-02-08,Sports,Dumbbells,42.75,1,42.75,0.05,East,In-Store,Debit Card,39.0,1.0,2024-02,2024,Thursday
ORD100147,2024-02-08,Beauty,Shampoo,12.0,1,12.0,0.0,North,Online,Credit Card,49.0,5.0,2024-02,2024,Thursday
ORD104084,2024-02-09,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,Central,Online,UPI,23.0,5.0,2024-02,2024,Friday
ORD104636,2024-02-09,Apparel,Jacket,89.0,1,89.0,0.0,West,Online,Debit Card,18.0,4.0,2024-02,2024,Friday
ORD103796,2024-02-09,Apparel,Dress,46.75,1,46.75,0.15,East,In-Store,UPI,44.0,2.0,2024-02,2024,Friday
ORD101889,2024-02-09,Beauty,Perfume,61.75,1,61.75,0.05,West,In-Store,UPI,32.0,5.0,2024-02,2024,Friday
ORD100804,2024-02-09,Beauty,Sunscreen,16.0,1,16.0,0.0,Central,In-Store,Debit Card,31.0,5.0,2024-02,2024,Friday
ORD102368,2024-02-09,Home & Kitchen,Blender,35.1,1,35.1,0.1,North,Online,Cash,23.0,5.0,2024-02,2024,Friday
ORD101753,2024-02-09,Electronics,Laptop,999.0,3,2997.0,0.0,South,Online,UPI,54.0,4.0,2024-02,2024,Friday
ORD103971,2024-02-09,Electronics,Headphones,41.65,1,41.65,0.15,East,Online,Wallet,35.0,3.0,2024-02,2024,Friday
ORD102694,2024-02-10,Beauty,Perfume,65.0,1,65.0,0.0,Central,Online,Cash,60.0,4.0,2024-02,2024,Saturday
ORD101293,2024-02-10,Apparel,Jacket,80.1,1,80.1,0.1,Central,Online,Debit Card,41.0,5.0,2024-02,2024,Saturday
ORD103951,2024-02-10,Beauty,Shampoo,11.4,1,11.4,0.05,East,Online,Debit Card,28.0,3.0,2024-02,2024,Saturday
ORD103898,2024-02-10,Apparel,Jeans,38.25,1,38.25,0.15,Central,In-Store,Credit Card,23.0,5.0,2024-02,2024,Saturday
ORD103856,2024-02-10,Electronics,Smartwatch,179.1,1,179.1,0.1,South,Online,Credit Card,29.0,4.0,2024-02,2024,Saturday
ORD103823,2024-02-10,Beauty,Sunscreen,14.4,2,28.8,0.1,North,Online,Debit Card,34.0,4.0,2024-02,2024,Saturday
ORD100206,2024-02-10,Beauty,Shampoo,12.0,2,24.0,0.0,North,Online,Debit Card,43.0,5.0,2024-02,2024,Saturday
ORD100070,2024-02-11,Electronics,Tablet,331.55,1,331.55,0.05,East,In-Store,Debit Card,57.0,4.0,2024-02,2024,Sunday
ORD101041,2024-02-11,Electronics,Tablet,331.55,2,663.1,0.05,North,In-Store,Credit Card,18.0,4.0,2024-02,2024,Sunday
ORD100406,2024-02-11,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,UPI,53.0,4.0,2024-02,2024,Sunday
ORD103608,2024-02-11,Apparel,Dress,55.0,1,55.0,0.0,Central,Online,UPI,35.0,4.0,2024-02,2024,Sunday
ORD100164,2024-02-12,Beauty,Sunscreen,15.2,1,15.2,0.05,East,Online,Credit Card,33.0,5.0,2024-02,2024,Monday
ORD102030,2024-02-12,Apparel,Jacket,80.1,1,80.1,0.1,North,Online,UPI,39.0,3.0,2024-02,2024,Monday
ORD100144,2024-02-12,Sports,Bicycle,314.1,2,628.2,0.1,East,Online,Cash,44.0,2.0,2024-02,2024,Monday
ORD102131,2024-02-12,Sports,Bicycle,349.0,1,349.0,0.0,North,In-Store,Cash,27.0,5.0,2024-02,2024,Monday
ORD101223,2024-02-12,Beauty,Perfume,65.0,1,65.0,0.0,North,In-Store,Wallet,42.0,4.0,2024-02,2024,Monday
ORD101477,2024-02-12,Apparel,Jacket,84.55,1,84.55,0.05,West,In-Store,Wallet,22.0,5.0,2024-02,2024,Monday
ORD104696,2024-02-13,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,North,In-Store,Credit Card,26.0,4.0,2024-02,2024,Tuesday
ORD104101,2024-02-13,Electronics,Laptop,999.0,3,2997.0,0.0,North,In-Store,Wallet,48.0,5.0,2024-02,2024,Tuesday
ORD101814,2024-02-13,Electronics,Tablet,349.0,2,698.0,0.0,North,Online,UPI,35.0,4.0,2024-02,2024,Tuesday
ORD101410,2024-02-13,Beauty,Perfume,65.0,1,65.0,0.0,West,Online,Debit Card,31.0,4.0,2024-02,2024,Tuesday
ORD104054,2024-02-13,Apparel,Sneakers,65.0,2,130.0,0.0,North,Online,Credit Card,49.0,5.0,2024-02,2024,Tuesday
ORD102482,2024-02-13,Electronics,Laptop,849.15,3,2547.45,0.15,North,In-Store,UPI,35.0,5.0,2024-02,2024,Tuesday
ORD102084,2024-02-13,Apparel,Jeans,40.5,2,81.0,0.1,East,In-Store,Credit Card,18.0,3.0,2024-02,2024,Tuesday
ORD101708,2024-02-14,Apparel,T-Shirt,13.5,1,13.5,0.1,East,In-Store,Credit Card,35.0,5.0,2024-02,2024,Wednesday
ORD101875,2024-02-14,Sports,Yoga Mat,25.0,1,25.0,0.0,North,In-Store,UPI,25.0,3.0,2024-02,2024,Wednesday
ORD104378,2024-02-14,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,East,Online,Debit Card,51.0,5.0,2024-02,2024,Wednesday
ORD100466,2024-02-14,Apparel,Jeans,45.0,1,45.0,0.0,West,In-Store,UPI,43.0,3.0,2024-02,2024,Wednesday
ORD103685,2024-02-14,Electronics,Smartwatch,199.0,1,199.0,0.0,North,In-Store,Credit Card,44.0,4.0,2024-02,2024,Wednesday
ORD104273,2024-02-15,Apparel,Jacket,89.0,1,89.0,0.0,East,Online,UPI,31.0,5.0,2024-02,2024,Thursday
ORD103079,2024-02-15,Beauty,Perfume,61.75,1,61.75,0.05,Central,Online,Debit Card,29.0,4.0,2024-02,2024,Thursday
ORD101147,2024-02-15,Sports,Yoga Mat,25.0,1,25.0,0.0,South,Online,Cash,42.0,5.0,2024-02,2024,Thursday
ORD100857,2024-02-15,Apparel,Jeans,40.5,2,81.0,0.1,East,Online,UPI,36.0,5.0,2024-02,2024,Thursday
ORD104204,2024-02-15,Sports,Running Shoes,79.0,1,79.0,0.0,South,Online,Credit Card,18.0,5.0,2024-02,2024,Thursday
ORD101433,2024-02-15,Beauty,Moisturizer,20.9,2,41.8,0.05,West,In-Store,Cash,34.0,5.0,2024-02,2024,Thursday
ORD101507,2024-02-15,Sports,Dumbbells,45.0,1,45.0,0.0,West,In-Store,Debit Card,26.0,5.0,2024-02,2024,Thursday
ORD103700,2024-02-16,Apparel,Dress,52.25,1,52.25,0.05,East,Online,Wallet,42.0,5.0,2024-02,2024,Friday
ORD100985,2024-02-16,Beauty,Perfume,65.0,1,65.0,0.0,Central,In-Store,Credit Card,18.0,1.0,2024-02,2024,Friday
ORD104350,2024-02-16,Apparel,T-Shirt,15.0,2,30.0,0.0,Central,Online,Credit Card,35.0,5.0,2024-02,2024,Friday
ORD104029,2024-02-16,Sports,Dumbbells,45.0,1,45.0,0.0,East,In-Store,Debit Card,18.0,5.0,2024-02,2024,Friday
ORD103307,2024-02-16,Sports,Yoga Mat,25.0,2,50.0,0.0,West,In-Store,Wallet,56.0,4.0,2024-02,2024,Friday
ORD103394,2024-02-16,Beauty,Moisturizer,20.9,1,20.9,0.05,North,Online,UPI,27.0,5.0,2024-02,2024,Friday
ORD102933,2024-02-16,Home & Kitchen,Coffee Maker,47.2,3,141.6,0.2,Central,Online,UPI,18.0,5.0,2024-02,2024,Friday
ORD100346,2024-02-17,Electronics,Laptop,999.0,2,1998.0,0.0,East,In-Store,Credit Card,37.0,4.0,2024-02,2024,Saturday
ORD102302,2024-02-17,Electronics,Headphones,49.0,1,49.0,0.0,East,In-Store,Credit Card,40.0,5.0,2024-02,2024,Saturday
ORD103553,2024-02-17,Electronics,Smartwatch,189.05,1,189.05,0.05,East,Online,Wallet,44.0,5.0,2024-02,2024,Saturday
ORD103688,2024-02-17,Electronics,Smartphone,664.05,4,2656.2,0.05,North,Online,Debit Card,35.0,4.0,2024-02,2024,Saturday
ORD101628,2024-02-17,Beauty,Lipstick,16.2,1,16.2,0.1,Central,Online,Credit Card,31.0,4.0,2024-02,2024,Saturday
ORD103309,2024-02-17,Apparel,T-Shirt,14.25,3,42.75,0.05,East,In-Store,UPI,29.0,4.0,2024-02,2024,Saturday
ORD101164,2024-02-17,Electronics,Smartphone,699.0,1,699.0,0.0,East,In-Store,Wallet,48.0,5.0,2024-02,2024,Saturday
ORD103274,2024-02-17,Apparel,Sneakers,61.75,2,123.5,0.05,North,In-Store,UPI,35.0,5.0,2024-02,2024,Saturday
ORD104874,2024-02-17,Apparel,Jeans,38.25,1,38.25,0.15,Central,Online,Credit Card,28.0,4.0,2024-02,2024,Saturday
ORD100318,2024-02-18,Beauty,Moisturizer,22.0,1,22.0,0.0,West,In-Store,Debit Card,21.0,4.0,2024-02,2024,Sunday
ORD101101,2024-02-18,Beauty,Lipstick,16.2,1,16.2,0.1,West,In-Store,Debit Card,26.0,4.0,2024-02,2024,Sunday
ORD104646,2024-02-18,Apparel,Sneakers,61.75,1,61.75,0.05,West,Online,Debit Card,28.0,3.0,2024-02,2024,Sunday
ORD102846,2024-02-19,Sports,Yoga Mat,25.0,1,25.0,0.0,West,Online,Cash,37.0,1.0,2024-02,2024,Monday
ORD102348,2024-02-19,Apparel,Jeans,40.5,4,162.0,0.1,East,Online,Credit Card,36.0,5.0,2024-02,2024,Monday
ORD102146,2024-02-19,Apparel,Jacket,75.65,1,75.65,0.15,East,In-Store,Wallet,18.0,3.0,2024-02,2024,Monday
ORD102958,2024-02-19,Apparel,Dress,52.25,2,104.5,0.05,South,Online,Credit Card,31.0,5.0,2024-02,2024,Monday
ORD104892,2024-02-19,Beauty,Shampoo,12.0,2,24.0,0.0,Central,Online,Debit Card,42.0,3.0,2024-02,2024,Monday
ORD102269,2024-02-19,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,East,In-Store,Cash,32.0,5.0,2024-02,2024,Monday
ORD102414,2024-02-19,Beauty,Perfume,65.0,1,65.0,0.0,Central,Online,Credit Card,18.0,5.0,2024-02,2024,Monday
ORD101940,2024-02-20,Sports,Bicycle,349.0,1,349.0,0.0,North,Online,Credit Card,18.0,5.0,2024-02,2024,Tuesday
ORD101666,2024-02-20,Electronics,Smartphone,664.05,1,664.05,0.05,West,Online,Debit Card,27.0,5.0,2024-02,2024,Tuesday
ORD103877,2024-02-20,Sports,Yoga Mat,25.0,1,25.0,0.0,Central,Online,Debit Card,28.0,3.0,2024-02,2024,Tuesday
ORD100765,2024-02-20,Beauty,Lipstick,17.1,1,17.1,0.05,Central,In-Store,Credit Card,33.0,5.0,2024-02,2024,Tuesday
ORD104714,2024-02-20,Apparel,Sneakers,52.0,1,52.0,0.2,West,In-Store,UPI,26.0,3.0,2024-02,2024,Tuesday
ORD103949,2024-02-21,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,North,In-Store,UPI,35.0,3.0,2024-02,2024,Wednesday
ORD101440,2024-02-21,Apparel,T-Shirt,14.25,2,28.5,0.05,Central,Online,Wallet,18.0,5.0,2024-02,2024,Wednesday
ORD104184,2024-02-21,Sports,Tent,129.0,1,129.0,0.0,South,Online,UPI,37.0,5.0,2024-02,2024,Wednesday
ORD101595,2024-02-21,Beauty,Lipstick,18.0,2,36.0,0.0,South,Online,Debit Card,43.0,5.0,2024-02,2024,Wednesday
ORD101817,2024-02-21,Beauty,Perfume,65.0,4,260.0,0.0,Central,Online,Debit Card,18.0,4.0,2024-02,2024,Wednesday
ORD100940,2024-02-21,Sports,Bicycle,314.1,1,314.1,0.1,West,Online,Debit Card,18.0,5.0,2024-02,2024,Wednesday
ORD104093,2024-02-21,Sports,Bicycle,331.55,2,663.1,0.05,South,In-Store,Credit Card,23.0,3.0,2024-02,2024,Wednesday
ORD103554,2024-02-21,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,West,Online,UPI,34.0,4.0,2024-02,2024,Wednesday
ORD103063,2024-02-21,Sports,Dumbbells,42.75,1,42.75,0.05,South,In-Store,UPI,42.0,4.0,2024-02,2024,Wednesday
ORD100686,2024-02-21,Beauty,Moisturizer,22.0,1,22.0,0.0,South,Online,Cash,18.0,2.0,2024-02,2024,Wednesday
ORD103993,2024-02-21,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,East,In-Store,UPI,44.0,4.0,2024-02,2024,Wednesday
ORD104419,2024-02-22,Beauty,Perfume,58.5,3,175.5,0.1,West,Online,Credit Card,34.0,4.0,2024-02,2024,Thursday
ORD104421,2024-02-22,Electronics,Smartphone,699.0,1,699.0,0.0,Central,Online,Wallet,46.0,3.0,2024-02,2024,Thursday
ORD104548,2024-02-22,Apparel,T-Shirt,14.25,1,14.25,0.05,North,Online,Debit Card,37.0,4.0,2024-02,2024,Thursday
ORD100087,2024-02-22,Electronics,Smartphone,699.0,4,2796.0,0.0,West,Online,Cash,46.0,4.0,2024-02,2024,Thursday
ORD101885,2024-02-22,Sports,Bicycle,296.65,2,593.3,0.15,North,Online,Debit Card,36.0,5.0,2024-02,2024,Thursday
ORD102773,2024-02-22,Apparel,Sneakers,65.0,1,65.0,0.0,Central,Online,Cash,27.0,5.0,2024-02,2024,Thursday
ORD102671,2024-02-22,Home & Kitchen,Coffee Maker,56.05,1,56.05,0.05,Central,In-Store,Credit Card,29.0,5.0,2024-02,2024,Thursday
ORD104775,2024-02-23,Beauty,Shampoo,12.0,1,12.0,0.0,Central,Online,Cash,24.0,5.0,2024-02,2024,Friday
ORD100402,2024-02-23,Apparel,Dress,44.0,1,44.0,0.2,North,Online,Debit Card,32.0,5.0,2024-02,2024,Friday
ORD101784,2024-02-23,Sports,Running Shoes,67.15,1,67.15,0.15,West,Online,Credit Card,47.0,4.0,2024-02,2024,Friday
ORD102842,2024-02-23,Home & Kitchen,Blender,39.0,1,39.0,0.0,North,Online,Debit Card,33.0,4.0,2024-02,2024,Friday
ORD102752,2024-02-23,Beauty,Perfume,65.0,1,65.0,0.0,North,Online,Wallet,19.0,4.0,2024-02,2024,Friday
ORD101466,2024-02-23,Sports,Bicycle,296.65,1,296.65,0.15,North,Online,Debit Card,34.0,5.0,2024-02,2024,Friday
ORD101468,2024-02-23,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,East,In-Store,Credit Card,36.0,3.0,2024-02,2024,Friday
ORD101613,2024-02-23,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,East,In-Store,Credit Card,30.0,5.0,2024-02,2024,Friday
ORD102781,2024-02-24,Electronics,Tablet,314.1,1,314.1,0.1,West,Online,UPI,20.0,5.0,2024-02,2024,Saturday
ORD104468,2024-02-24,Electronics,Headphones,41.65,1,41.65,0.15,East,Online,Debit Card,31.0,4.0,2024-02,2024,Saturday
ORD102724,2024-02-24,Beauty,Perfume,58.5,1,58.5,0.1,West,In-Store,Credit Card,22.0,3.0,2024-02,2024,Saturday
ORD104240,2024-02-24,Beauty,Shampoo,12.0,3,36.0,0.0,West,In-Store,Debit Card,40.0,5.0,2024-02,2024,Saturday
ORD101315,2024-02-25,Apparel,Jeans,40.5,2,81.0,0.1,North,Online,Credit Card,59.0,4.0,2024-02,2024,Sunday
ORD100688,2024-02-25,Beauty,Sunscreen,14.4,1,14.4,0.1,South,In-Store,Credit Card,33.0,5.0,2024-02,2024,Sunday
ORD102812,2024-02-25,Beauty,Shampoo,10.2,1,10.2,0.15,Central,In-Store,Credit Card,34.0,5.0,2024-02,2024,Sunday
ORD102098,2024-02-25,Home & Kitchen,Blender,39.0,1,39.0,0.0,Central,Online,Wallet,28.0,5.0,2024-02,2024,Sunday
ORD103758,2024-02-25,Apparel,T-Shirt,15.0,1,15.0,0.0,East,Online,Debit Card,40.0,2.0,2024-02,2024,Sunday
ORD100748,2024-02-25,Beauty,Sunscreen,16.0,1,16.0,0.0,North,Online,Credit Card,32.0,5.0,2024-02,2024,Sunday
ORD100425,2024-02-25,Beauty,Perfume,65.0,1,65.0,0.0,West,Online,Credit Card,19.0,5.0,2024-02,2024,Sunday
ORD104904,2024-02-25,Electronics,Laptop,999.0,1,999.0,0.0,North,Online,Credit Card,47.0,5.0,2024-02,2024,Sunday
ORD101205,2024-02-26,Sports,Tent,129.0,1,129.0,0.0,Central,Online,Debit Card,22.0,4.0,2024-02,2024,Monday
ORD102478,2024-02-26,Home & Kitchen,Blender,39.0,1,39.0,0.0,East,Online,UPI,31.0,4.0,2024-02,2024,Monday
