order_id,order_date,category,product,unit_price,quantity,revenue,discount_pct,region,sales_channel,payment_method,customer_age,customer_rating
ORD101655,2024-02-03,Sports,Bicycle,331.55,1,331.55,0.05,North,In-Store,UPI,49.0,4.0
ORD101462,2024-02-03,Home & Kitchen,Cookware Set,109.65,1,109.65,0.15,North,In-Store,Debit Card,23.0,3.0
ORD104755,2024-02-04,Beauty,Sunscreen,16.0,1,16.0,0.0,Central,Online,Credit Card,46.0,4.0
ORD103211,2024-02-04,Beauty,Sunscreen,16.0,1,16.0,0.0,East,Online,Credit Card,38.0,5.0
ORD100837,2024-02-04,Sports,Dumbbells,45.0,3,135.0,0.0,East,Online,Debit Card,36.0,5.0
ORD103306,2024-02-04,Home & Kitchen,Blender,39.0,2,78.0,0.0,North,In-Store,Debit Card,18.0,1.0
ORD101581,2024-02-04,Beauty,Sunscreen,16.0,1,16.0,0.0,South,Online,UPI,52.0,5.0
ORD104684,2024-02-04,Electronics,Tablet,349.0,1,349.0,0.0,North,In-Store,Credit Card,41.0,5.0
ORD104079,2024-02-04,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,East,Online,Credit Card,23.0,3.0
ORD100435,2024-02-04,Sports,Tent,129.0,1,129.0,0.0,East,Online,Credit Card,24.0,5.0
ORD103837,2024-02-04,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,North,In-Store,Cash,35.0,4.0
ORD103185,2024-02-05,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,UPI,35.0,4.0
ORD100010,2024-02-05,Apparel,Dress,55.0,1,55.0,0.0,West,In-Store,Cash,44.0,5.0
ORD104451,2024-02-05,Electronics,Smartwatch,179.1,1,179.1,0.1,North,In-Store,Credit Card,32.0,4.0
ORD102101,2024-02-05,Electronics,Headphones,49.0,2,98.0,0.0,Central,In-Store,Cash,22.0,5.0
ORD104102,2024-02-05,Apparel,Jeans,45.0,2,90.0,0.0,Central,Online,Credit Card,27.0,5.0
ORD101311,2024-02-05,Beauty,Shampoo,12.0,1,12.0,0.0,North,Online,Debit Card,36.0,5.0
ORD104565,2024-02-05,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,West,Online,Debit Card,33.0,4.0
ORD101829,2024-02-06,Beauty,Moisturizer,17.6,1,17.6,0.2,West,Online,Credit Card,48.0,4.0
ORD104386,2024-02-06,Home & Kitchen,Coffee Maker,50.15,1,50.15,0.15,Central,In-Store,Credit Card,28.0,4.0
ORD100591,2024-02-06,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,West,In-Store,Debit Card,36.0,3.0
ORD102925,2024-02-06,Apparel,Jeans,45.0,1,45.0,0.0,South,Online,Credit Card,33.0,4.0
ORD102865,2024-02-06,Home & Kitchen,Air Fryer,89.0,2,178.0,0.0,East,Online,Credit Card,22.0,3.0
ORD101966,2024-02-06,Apparel,Sneakers,61.75,2,123.5,0.05,North,In-Store,UPI,36.0,4.0
ORD103535,2024-02-06,Electronics,Headphones,41.65,1,41.65,0.15,South,Online,Debit Card,18.0,3.0
ORD100856,2024-02-06,Electronics,Tablet,349.0,1,349.0,0.0,North,In-Store,Debit Card,23.0,4.0
ORD102394,2024-02-07,Apparel,T-Shirt,15.0,1,15.0,0.0,West,Online,UPI,27.0,5.0
ORD103056,2024-02-07,Home & Kitchen,Cookware Set,116.1,1,116.1,0.1,West,In-Store,Debit Card,22.0,4.0
ORD102768,2024-02-07,Sports,Dumbbells,45.0,1,45.0,0.0,Central,In-Store,Debit Card,27.0,3.0
ORD101279,2024-02-07,Apparel,Sneakers,52.0,2,104.0,0.2,North,Online,Debit Card,34.0,5.0
ORD102238,2024-02-07,Apparel,T-Shirt,14.25,3,42.75,0.05,West,Online,UPI,33.0,5.0
ORD100184,2024-02-07,Sports,Dumbbells,45.0,2,90.0,0.0,West,Online,Cash,55.0,3.0
ORD102708,2024-02-08,Apparel,Sneakers,65.0,1,65.0,0.0,West,In-Store,UPI,26.0,5.0
ORD101801,2024-02-08,Electronics,Laptop,999.0,1,999.0,0.0,South,Online,Credit Card,37.0,4.0
ORD100971,2024-02-08,Sports,Running Shoes,75.05,3,225.15,0.05,Central,Online,Wallet,18.0,4.0
ORD101108,2024-02-08,Sports,Dumbbells,42.75,1,42.75,0.05,East,In-Store,Debit Card,39.0,1.0
ORD100147,2024-02-08,Beauty,Shampoo,12.0,1,12.0,0.0,North,Online,Credit Card,49.0,5.0
ORD104084,2024-02-09,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,Central,Online,UPI,23.0,5.0
ORD104636,2024-02-09,Apparel,Jacket,89.0,1,89.0,0.0,West,Online,Debit Card,18.0,4.0
ORD103796,2024-02-09,Apparel,Dress,46.75,1,46.75,0.15,East,In-Store,UPI,44.0,2.0
ORD101889,2024-02-09,Beauty,Perfume,61.75,1,61.75,0.05,West,In-Store,UPI,32.0,5.0
ORD100804,2024-02-09,Beauty,Sunscreen,16.0,1,16.0,0.0,Central,In-Store,Debit Card,31.0,5.0
ORD102368,2024-02-09,Home & Kitchen,Blender,35.1,1,35.1,0.1,North,Online,Cash,23.0,5.0
ORD101753,2024-02-09,Electronics,Laptop,999.0,3,2997.0,0.0,South,Online,UPI,54.0,4.0
ORD103971,2024-02-09,Electronics,Headphones,41.65,1,41.65,0.15,East,Online,Wallet,35.0,3.0
ORD102694,2024-02-10,Beauty,Perfume,65.0,1,65.0,0.0,Central,Online,Cash,60.0,4.0
ORD101293,2024-02-10,Apparel,Jacket,80.1,1,80.1,0.1,Central,Online,Debit Card,41.0,5.0
ORD103951,2024-02-10,Beauty,Shampoo,11.4,1,11.4,0.05,East,Online,Debit Card,28.0,3.0
ORD103898,2024-02-10,Apparel,Jeans,38.25,1,38.25,0.15,Central,In-Store,Credit Card,23.0,5.0
ORD103856,2024-02-10,Electronics,Smartwatch,179.1,1,179.1,0.1,South,Online,Credit Card,29.0,4.0
ORD103823,2024-02-10,Beauty,Sunscreen,14.4,2,28.8,0.1,North,Online,Debit Card,34.0,4.0
ORD100206,2024-02-10,Beauty,Shampoo,12.0,2,24.0,0.0,North,Online,Debit Card,43.0,5.0
ORD100070,2024-02-11,Electronics,Tablet,331.55,1,331.55,0.05,East,In-Store,Debit Card,57.0,4.0
ORD101041,2024-02-11,Electronics,Tablet,331.55,2,663.1,0.05,North,In-Store,Credit Card,18.0,4.0
ORD100406,2024-02-11,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,UPI,53.0,4.0
ORD103608,2024-02-11,Apparel,Dress,55.0,1,55.0,0.0,Central,Online,UPI,35.0,4.0
ORD100164,2024-02-12,Beauty,Sunscreen,15.2,1,15.2,0.05,East,Online,Credit Card,33.0,5.0
ORD102030,2024-02-12,Apparel,Jacket,80.1,1,80.1,0.1,North,Online,UPI,39.0,3.0
ORD100144,2024-02-12,Sports,Bicycle,314.1,2,628.2,0.1,East,Online,Cash,44.0,2.0
ORD102131,2024-02-12,Sports,Bicycle,349.0,1,349.0,0.0,North,In-Store,Cash,27.0,5.0
ORD101223,2024-02-12,Beauty,Perfume,65.0,1,65.0,0.0,North,In-Store,Wallet,42.0,4.0
ORD101477,2024-02-12,Apparel,Jacket,84.55,1,84.55,0.05,West,In-Store,Wallet,22.0,5.0
ORD104696,2024-02-13,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,North,In-Store,Credit Card,26.0,4.0
ORD104101,2024-02-13,Electronics,Laptop,999.0,3,2997.0,0.0,North,In-Store,Wallet,48.0,5.0
ORD101814,2024-02-13,Electronics,Tablet,349.0,2,698.0,0.0,North,Online,UPI,35.0,4.0
ORD101410,2024-02-13,Beauty,Perfume,65.0,1,65.0,0.0,West,Online,Debit Card,31.0,4.0
ORD104054,2024-02-13,Apparel,Sneakers,65.0,2,130.0,0.0,North,Online,Credit Card,49.0,5.0
ORD102482,2024-02-13,Electronics,Laptop,849.15,3,2547.45,0.15,North,In-Store,UPI,35.0,5.0
ORD102084,2024-02-13,Apparel,Jeans,40.5,2,81.0,0.1,East,In-Store,Credit Card,18.0,3.0
ORD101708,2024-02-14,Apparel,T-Shirt,13.5,1,13.5,0.1,East,In-Store,Credit Card,35.0,5.0
ORD101875,2024-02-14,Sports,Yoga Mat,25.0,1,25.0,0.0,North,In-Store,UPI,25.0,3.0
ORD104378,2024-02-14,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,East,Online,Debit Card,51.0,5.0
ORD100466,2024-02-14,Apparel,Jeans,45.0,1,45.0,0.0,West,In-Store,UPI,43.0,3.0
ORD103685,2024-02-14,Electronics,Smartwatch,199.0,1,199.0,0.0,North,In-Store,Credit Card,44.0,4.0
ORD104273,2024-02-15,Apparel,Jacket,89.0,1,89.0,0.0,East,Online,UPI,31.0,5.0
ORD103079,2024-02-15,Beauty,Perfume,61.75,1,61.75,0.05,Central,Online,Debit Card,29.0,4.0
ORD101147,2024-02-15,Sports,Yoga Mat,25.0,1,25.0,0.0,South,Online,Cash,42.0,5.0
ORD100857,2024-02-15,Apparel,Jeans,40.5,2,81.0,0.1,East,Online,UPI,36.0,5.0
ORD104204,2024-02-15,Sports,Running Shoes,79.0,1,79.0,0.0,South,Online,Credit Card,18.0,5.0
ORD101433,2024-02-15,Beauty,Moisturizer,20.9,2,41.8,0.05,West,In-Store,Cash,34.0,5.0
ORD101507,2024-02-15,Sports,Dumbbells,45.0,1,45.0,0.0,West,In-Store,Debit Card,26.0,5.0
ORD103700,2024-02-16,Apparel,Dress,52.25,1,52.25,0.05,East,Online,Wallet,42.0,5.0
ORD100985,2024-02-16,Beauty,Perfume,65.0,1,65.0,0.0,Central,In-Store,Credit Card,18.0,1.0
ORD104350,2024-02-16,Apparel,T-Shirt,15.0,2,30.0,0.0,Central,Online,Credit Card,35.0,5.0
ORD104029,2024-02-16,Sports,Dumbbells,45.0,1,45.0,0.0,East,In-Store,Debit Card,18.0,5.0
ORD103307,2024-02-16,Sports,Yoga Mat,25.0,2,50.0,0.0,West,In-Store,Wallet,56.0,4.0
ORD103394,2024-02-16,Beauty,Moisturizer,20.9,1,20.9,0.05,North,Online,UPI,27.0,5.0
ORD102933,2024-02-16,Home & Kitchen,Coffee Maker,47.2,3,141.6,0.2,Central,Online,UPI,18.0,5.0
ORD100346,2024-02-17,Electronics,Laptop,999.0,2,1998.0,0.0,East,In-Store,Credit Card,37.0,
ORD102302,2024-02-17,Electronics,Headphones,49.0,1,49.0,0.0,East,In-Store,Credit Card,40.0,5.0
ORD103553,2024-02-17,Electronics,Smartwatch,189.05,1,189.05,0.05,East,Online,Wallet,44.0,5.0
ORD103688,2024-02-17,Electronics,Smartphone,664.05,4,2656.2,0.05,North,Online,Debit Card,35.0,4.0
ORD101628,2024-02-17,Beauty,Lipstick,16.2,1,16.2,0.1,Central,Online,Credit Card,31.0,4.0
ORD103309,2024-02-17,Apparel,T-Shirt,14.25,3,42.75,0.05,East,In-Store,UPI,29.0,4.0
ORD101164,2024-02-17,Electronics,Smartphone,699.0,1,699.0,0.0,East,In-Store,Wallet,48.0,5.0
ORD103274,2024-02-17,Apparel,Sneakers,61.75,2,123.5,0.05,North,In-Store,UPI,35.0,5.0
ORD104874,2024-02-17,Apparel,Jeans,38.25,1,38.25,0.15,Central,Online,Credit Card,28.0,4.0
ORD100318,2024-02-18,Beauty,Moisturizer,22.0,1,22.0,0.0,West,In-Store,Debit Card,21.0,4.0
ORD101101,2024-02-18,Beauty,Lipstick,16.2,1,16.2,0.1,West,In-Store,Debit Card,26.0,4.0
ORD104646,2024-02-18,Apparel,Sneakers,61.75,1,61.75,0.05,West,Online,Debit Card,28.0,3.0
ORD102846,2024-02-19,Sports,Yoga Mat,25.0,1,25.0,0.0,West,Online,Cash,37.0,1.0
ORD102348,2024-02-19,Apparel,Jeans,40.5,4,162.0,0.1,East,Online,Credit Card,36.0,5.0
ORD102146,2024-02-19,Apparel,Jacket,75.65,1,75.65,0.15,East,In-Store,Wallet,18.0,3.0
ORD102958,2024-02-19,Apparel,Dress,52.25,2,104.5,0.05,South,Online,Credit Card,31.0,5.0
ORD104892,2024-02-19,Beauty,Shampoo,12.0,2,24.0,0.0,Central,Online,Debit Card,42.0,3.0
ORD102269,2024-02-19,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,East,In-Store,Cash,32.0,5.0
ORD102414,2024-02-19,Beauty,Perfume,65.0,1,65.0,0.0,Central,Online,Credit Card,18.0,5.0
ORD101940,2024-02-20,Sports,Bicycle,349.0,1,349.0,0.0,North,Online,Credit Card,18.0,5.0
ORD101666,2024-02-20,Electronics,Smartphone,664.05,1,664.05,0.05,West,Online,Debit Card,27.0,5.0
ORD103877,2024-02-20,Sports,Yoga Mat,25.0,1,25.0,0.0,Central,Online,Debit Card,28.0,3.0
ORD100765,2024-02-20,Beauty,Lipstick,17.1,1,17.1,0.05,Central,In-Store,Credit Card,,5.0
ORD104714,2024-02-20,Apparel,Sneakers,52.0,1,52.0,0.2,West,In-Store,UPI,26.0,3.0
ORD103949,2024-02-21,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,North,In-Store,UPI,35.0,3.0
ORD101440,2024-02-21,Apparel,T-Shirt,14.25,2,28.5,0.05,Central,Online,Wallet,18.0,5.0
ORD104184,2024-02-21,Sports,Tent,129.0,1,129.0,0.0,South,Online,UPI,37.0,5.0
ORD101595,2024-02-21,Beauty,Lipstick,18.0,2,36.0,0.0,South,Online,Debit Card,43.0,5.0
ORD101817,2024-02-21,Beauty,Perfume,65.0,4,260.0,0.0,Central,Online,Debit Card,18.0,4.0
ORD100940,2024-02-21,Sports,Bicycle,314.1,1,314.1,0.1,West,Online,Debit Card,18.0,5.0
ORD104093,2024-02-21,Sports,Bicycle,331.55,2,663.1,0.05,South,In-Store,Credit Card,23.0,3.0
ORD103554,2024-02-21,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,West,Online,UPI,34.0,4.0
ORD103063,2024-02-21,Sports,Dumbbells,42.75,1,42.75,0.05,South,In-Store,UPI,42.0,4.0
ORD100686,2024-02-21,Beauty,Moisturizer,22.0,1,22.0,0.0,South,Online,Cash,18.0,2.0
ORD103993,2024-02-21,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,East,In-Store,UPI,44.0,4.0
ORD104419,2024-02-22,Beauty,Perfume,58.5,3,175.5,0.1,West,Online,Credit Card,34.0,4.0
ORD104421,2024-02-22,Electronics,Smartphone,699.0,1,699.0,0.0,Central,Online,Wallet,46.0,3.0
ORD104548,2024-02-22,Apparel,T-Shirt,14.25,1,14.25,0.05,North,Online,Debit Card,37.0,4.0
ORD100087,2024-02-22,Electronics,Smartphone,699.0,4,2796.0,0.0,West,Online,Cash,46.0,4.0
ORD101885,2024-02-22,Sports,Bicycle,296.65,2,593.3,0.15,North,Online,Debit Card,36.0,5.0
ORD102773,2024-02-22,Apparel,Sneakers,65.0,1,65.0,0.0,Central,Online,Cash,27.0,5.0
ORD102671,2024-02-22,Home & Kitchen,Coffee Maker,56.05,1,56.05,0.05,Central,In-Store,Credit Card,29.0,5.0
ORD104775,2024-02-23,Beauty,Shampoo,12.0,1,12.0,0.0,Central,Online,Cash,24.0,5.0
ORD100402,2024-02-23,Apparel,Dress,44.0,1,44.0,0.2,North,Online,Debit Card,32.0,5.0
ORD101784,2024-02-23,Sports,Running Shoes,67.15,1,67.15,0.15,West,Online,Credit Card,47.0,4.0
ORD102842,2024-02-23,Home & Kitchen,Blender,39.0,1,39.0,0.0,North,Online,Debit Card,33.0,4.0
ORD102752,2024-02-23,Beauty,Perfume,65.0,1,65.0,0.0,North,Online,Wallet,19.0,4.0
ORD101466,2024-02-23,Sports,Bicycle,296.65,1,296.65,0.15,North,Online,Debit Card,34.0,5.0
ORD101468,2024-02-23,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,East,In-Store,Credit Card,36.0,3.0
ORD101613,2024-02-23,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,East,In-Store,Credit Card,30.0,5.0
ORD102781,2024-02-24,Electronics,Tablet,314.1,1,314.1,0.1,West,Online,UPI,20.0,5.0
ORD104468,2024-02-24,Electronics,Headphones,41.65,1,41.65,0.15,East,Online,Debit Card,31.0,4.0
ORD102724,2024-02-24,Beauty,Perfume,58.5,1,58.5,0.1,West,In-Store,Credit Card,22.0,3.0
ORD104240,2024-02-24,Beauty,Shampoo,12.0,3,36.0,0.0,West,In-Store,Debit Card,40.0,5.0
ORD101315,2024-02-25,Apparel,Jeans,40.5,2,81.0,0.1,North,Online,Credit Card,59.0,4.0
ORD100688,2024-02-25,Beauty,Sunscreen,14.4,1,14.4,0.1,South,In-Store,Credit Card,33.0,5.0
ORD102812,2024-02-25,Beauty,Shampoo,10.2,1,10.2,0.15,Central,In-Store,Credit Card,34.0,5.0
ORD102098,2024-02-25,Home & Kitchen,Blender,39.0,1,39.0,0.0,Central,Online,Wallet,28.0,5.0
ORD103758,2024-02-25,Apparel,T-Shirt,15.0,1,15.0,0.0,East,Online,Debit Card,40.0,2.0
ORD100748,2024-02-25,Beauty,Sunscreen,16.0,1,16.0,0.0,North,Online,Credit Card,32.0,5.0
ORD100425,2024-02-25,Beauty,Perfume,65.0,1,65.0,0.0,West,Online,Credit Card,19.0,5.0
ORD104904,2024-02-25,Electronics,Laptop,999.0,1,999.0,0.0,North,Online,Credit Card,47.0,5.0
ORD101205,2024-02-26,Sports,Tent,129.0,1,129.0,0.0,Central,Online,Debit Card,22.0,4.0
ORD102478,2024-02-26,Home & Kitchen,Blender,39.0,1,39.0,0.0,East,Online,UPI,31.0,4.0
ORD103570,2024-02-26,Sports,Dumbbells,40.5,1,40.5,0.1,North,Online,Credit Card,30.0,4.0
ORD104959,2024-02-26,Sports,Tent,122.55,1,122.55,0.05,East,Online,UPI,24.0,5.0
ORD100639,2024-02-26,Electronics,Tablet,349.0,2,698.0,0.0,North,Online,Credit Card,32.0,5.0
ORD104817,2024-02-26,Electronics,Smartphone,594.15,1,594.15,0.15,South,In-Store,Credit Card,29.0,5.0
ORD102171,2024-02-26,Apparel,Sneakers,52.0,1,52.0,0.2,South,Online,UPI,41.0,5.0
ORD104250,2024-02-27,Electronics,Smartwatch,159.2,2,318.4,0.2,East,Online,UPI,33.0,5.0
ORD103305,2024-02-27,Sports,Running Shoes,79.0,1,79.0,0.0,South,Online,Credit Card,29.0,4.0
ORD100358,2024-02-27,Apparel,Sneakers,61.75,1,61.75,0.05,West,In-Store,Wallet,20.0,2.0
ORD102754,2024-02-27,Apparel,T-Shirt,15.0,1,15.0,0.0,West,In-Store,Credit Card,18.0,2.0
ORD104713,2024-02-27,Electronics,Laptop,799.2,1,799.2,0.2,North,In-Store,Wallet,25.0,5.0
ORD102491,2024-02-27,Sports,Running Shoes,79.0,1,79.0,0.0,East,In-Store,Debit Card,18.0,4.0
ORD103199,2024-02-27,Sports,Dumbbells,45.0,2,90.0,0.0,West,Online,Wallet,48.0,5.0
ORD103552,2024-02-28,Sports,Bicycle,349.0,2,698.0,0.0,Central,Online,Credit Card,32.0,3.0
ORD100457,2024-02-28,Apparel,Jacket,80.1,1,80.1,0.1,West,In-Store,Credit Card,47.0,3.0
ORD104943,2024-02-28,Sports,Tent,129.0,1,129.0,0.0,North,In-Store,Credit Card,54.0,4.0
ORD100716,2024-02-28,Sports,Running Shoes,79.0,1,79.0,0.0,South,Online,Debit Card,18.0,5.0
ORD102403,2024-02-28,Electronics,Smartphone,664.05,2,1328.1,0.05,South,Online,Cash,51.0,5.0
ORD100136,2024-02-28,Apparel,Dress,52.25,1,52.25,0.05,South,Online,Debit Card,18.0,4.0
ORD102494,2024-02-29,Apparel,Dress,46.75,1,46.75,0.15,West,Online,Credit Card,20.0,4.0
ORD104591,2024-02-29,Apparel,T-Shirt,15.0,1,15.0,0.0,North,Online,Credit Card,27.0,5.0
ORD103105,2024-02-29,Beauty,Shampoo,10.8,1,10.8,0.1,Central,In-Store,Credit Card,35.0,5.0
ORD100150,2024-02-29,Apparel,Sneakers,61.75,1,61.75,0.05,West,Online,Debit Card,28.0,5.0
ORD101323,2024-02-29,Apparel,Sneakers,65.0,1,65.0,0.0,East,Online,UPI,37.0,4.0
ORD101788,2024-02-29,Electronics,Tablet,349.0,1,349.0,0.0,Central,In-Store,Credit Card,49.0,4.0
ORD101365,2024-02-29,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,Central,In-Store,Wallet,38.0,4.0
ORD104090,2024-03-01,Home & Kitchen,Coffee Maker,59.0,3,177.0,0.0,West,In-Store,Debit Card,34.0,5.0
ORD100771,2024-03-01,Sports,Running Shoes,75.05,1,75.05,0.05,Central,Online,Credit Card,18.0,3.0
ORD100930,2024-03-01,Sports,Dumbbells,40.5,2,81.0,0.1,East,Online,Credit Card,32.0,4.0
ORD104306,2024-03-01,Beauty,Sunscreen,14.4,1,14.4,0.1,Central,In-Store,UPI,39.0,4.0
ORD102009,2024-03-02,Home & Kitchen,Vacuum,119.2,2,238.4,0.2,East,Online,Debit Card,37.0,4.0
ORD101383,2024-03-02,Sports,Running Shoes,75.05,1,75.05,0.05,East,In-Store,Debit Card,31.0,5.0
ORD100988,2024-03-02,Home & Kitchen,Vacuum,134.1,1,134.1,0.1,West,Online,Credit Card,47.0,5.0
ORD102785,2024-03-03,Home & Kitchen,Vacuum,119.2,1,119.2,0.2,West,Online,Credit Card,33.0,5.0
ORD103190,2024-03-03,Electronics,Smartwatch,199.0,1,199.0,0.0,North,In-Store,Cash,18.0,4.0
ORD102456,2024-03-03,Beauty,Moisturizer,22.0,4,88.0,0.0,East,Online,UPI,42.0,4.0
ORD101688,2024-03-03,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,UPI,18.0,4.0
ORD102326,2024-03-04,Electronics,Smartphone,664.05,1,664.05,0.05,West,Online,Debit Card,18.0,3.0
ORD101881,2024-03-04,Beauty,Shampoo,9.6,2,19.2,0.2,West,Online,Debit Card,50.0,5.0
ORD101975,2024-03-04,Home & Kitchen,Coffee Maker,56.05,1,56.05,0.05,South,In-Store,Credit Card,48.0,5.0
ORD104676,2024-03-04,Apparel,Jacket,71.2,1,71.2,0.2,Central,In-Store,Credit Card,37.0,4.0
ORD103299,2024-03-04,Apparel,Dress,52.25,1,52.25,0.05,East,Online,Cash,32.0,5.0
ORD102875,2024-03-04,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,East,Online,Cash,29.0,5.0
ORD104911,2024-03-05,Home & Kitchen,Coffee Maker,53.1,1,53.1,0.1,South,In-Store,Cash,19.0,5.0
ORD102722,2024-03-05,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,Central,In-Store,Debit Card,36.0,5.0
ORD100006,2024-03-05,Sports,Tent,103.2,2,206.4,0.2,West,Online,Credit Card,41.0,5.0
ORD101308,2024-03-05,Electronics,Smartphone,699.0,2,1398.0,0.0,South,Online,Cash,24.0,5.0
ORD104723,2024-03-05,Sports,Bicycle,296.65,2,593.3,0.15,Central,In-Store,Credit Card,36.0,5.0
ORD104826,2024-03-05,Apparel,Jeans,45.0,2,90.0,0.0,Central,Online,Credit Card,38.0,2.0
ORD103424,2024-03-05,Beauty,Sunscreen,16.0,1,16.0,0.0,South,Online,Credit Card,40.0,4.0
ORD100612,2024-03-05,Electronics,Tablet,349.0,1,349.0,0.0,South,In-Store,Credit Card,43.0,3.0
ORD101388,2024-03-05,Home & Kitchen,Blender,37.05,2,74.1,0.05,East,Online,Credit Card,18.0,4.0
ORD103721,2024-03-05,Beauty,Shampoo,10.8,2,21.6,0.1,North,Online,Cash,25.0,4.0
ORD103644,2024-03-05,Beauty,Sunscreen,16.0,2,32.0,0.0,East,Online,Credit Card,43.0,3.0
ORD100168,2024-03-05,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,Central,Online,Credit Card,32.0,4.0
ORD103492,2024-03-05,Home & Kitchen,Blender,39.0,1,39.0,0.0,South,In-Store,Credit Card,31.0,5.0
ORD101303,2024-03-06,Beauty,Sunscreen,15.2,2,30.4,0.05,Central,In-Store,Credit Card,,3.0
ORD101093,2024-03-06,Sports,Tent,116.1,1,116.1,0.1,North,In-Store,Credit Card,18.0,4.0
ORD101404,2024-03-06,Beauty,Sunscreen,16.0,2,32.0,0.0,Central,In-Store,Debit Card,38.0,5.0
ORD102053,2024-03-06,Sports,Tent,129.0,1,129.0,0.0,South,Online,Wallet,30.0,4.0
ORD100637,2024-03-06,Apparel,T-Shirt,12.75,1,12.75,0.15,North,Online,Credit Card,31.0,3.0
ORD102133,2024-03-06,Electronics,Smartwatch,199.0,1,199.0,0.0,West,In-Store,Debit Card,32.0,4.0
ORD102741,2024-03-06,Home & Kitchen,Cookware Set,129.0,2,258.0,0.0,West,In-Store,Credit Card,24.0,2.0
ORD100676,2024-03-06,Electronics,Laptop,899.1,1,899.1,0.1,North,In-Store,Credit Card,21.0,3.0
ORD104706,2024-03-06,Beauty,Perfume,65.0,3,195.0,0.0,North,In-Store,UPI,39.0,2.0
ORD101496,2024-03-07,Electronics,Headphones,46.55,2,93.1,0.05,North,Online,Debit Card,40.0,5.0
ORD103245,2024-03-07,Apparel,Sneakers,55.25,1,55.25,0.15,East,Online,UPI,41.0,3.0
ORD104476,2024-03-07,Electronics,Smartphone,699.0,2,1398.0,0.0,South,Online,UPI,33.0,4.0
ORD100717,2024-03-07,Apparel,Sneakers,65.0,1,65.0,0.0,Central,Online,UPI,35.0,3.0
ORD103446,2024-03-07,Sports,Running Shoes,67.15,1,67.15,0.15,Central,Online,UPI,34.0,3.0
ORD103885,2024-03-08,Electronics,Smartwatch,199.0,2,398.0,0.0,East,Online,Debit Card,42.0,5.0
ORD100663,2024-03-08,Apparel,Jeans,42.75,1,42.75,0.05,South,Online,Debit Card,44.0,5.0
ORD101589,2024-03-08,Beauty,Perfume,65.0,1,65.0,0.0,South,Online,UPI,34.0,3.0
ORD104517,2024-03-08,Apparel,Sneakers,65.0,1,65.0,0.0,Central,Online,Wallet,30.0,5.0
ORD102552,2024-03-08,Electronics,Laptop,999.0,5,4995.0,0.0,West,In-Store,Credit Card,34.0,5.0
ORD103605,2024-03-08,Home & Kitchen,Cookware Set,109.65,1,109.65,0.15,South,In-Store,Wallet,32.0,2.0
ORD103765,2024-03-08,Apparel,Sneakers,55.25,2,110.5,0.15,West,Online,UPI,29.0,3.0
ORD102609,2024-03-08,Apparel,Jeans,42.75,1,42.75,0.05,West,In-Store,Credit Card,26.0,3.0
ORD103089,2024-03-08,Electronics,Laptop,999.0,1,999.0,0.0,East,Online,Debit Card,46.0,5.0
ORD104193,2024-03-08,Sports,Dumbbells,40.5,1,40.5,0.1,Central,Online,Wallet,23.0,4.0
ORD103088,2024-03-08,Beauty,Perfume,61.75,1,61.75,0.05,North,Online,Cash,32.0,3.0
ORD104113,2024-03-09,Beauty,Lipstick,18.0,1,18.0,0.0,North,Online,Credit Card,21.0,5.0
ORD102527,2024-03-09,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,Central,Online,UPI,22.0,2.0
ORD100872,2024-03-09,Electronics,Laptop,899.1,3,2697.3,0.1,North,Online,Credit Card,31.0,3.0
ORD100307,2024-03-09,Beauty,Perfume,65.0,1,65.0,0.0,North,Online,Debit Card,38.0,5.0
ORD101667,2024-03-09,Apparel,Sneakers,65.0,1,65.0,0.0,South,Online,Cash,27.0,5.0
ORD104031,2024-03-09,Sports,Yoga Mat,25.0,1,25.0,0.0,Central,In-Store,Credit Card,46.0,5.0
ORD104849,2024-03-09,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,East,Online,Debit Card,33.0,5.0
ORD100557,2024-03-09,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,West,Online,Credit Card,24.0,5.0
ORD100531,2024-03-10,Sports,Dumbbells,45.0,2,90.0,0.0,South,Online,Debit Card,34.0,3.0
